"Site.Code","Site","Subsite","Sampling.Time","Site.Code.Sampling.Time","Plot.ID","Unique.ID","Old.Species.Name","Sieve.8","Sieve.5.6","Sieve.4","Sieve.2.8","Sieve.2","Sieve.1.4","Sieve.1","Sieve.0.71","Sieve.0.5","Unknown.Size","Bodies","Heads","Total.Abundance.Whole","Total.Abundance.Partials","Molts","Measured.size","Mesured.Size","Mesured.Size.1","Mesured.Size.2","Mesured.Size.3","Mesured.Size.4","Mesured.Size.5","Mesured.Size.6","Mesured.Size.7","Mesured.Size.8","Dry.Mass.g","individuals.SizeCount","DW..g.","Species.Revised","Group.Revised","Subspecies","Species","Subgenus","Genus","Tribe","Subfamily","Family","Superfamily","Subsection","Section","Parvorder","Infraorder","Suborder","Order","Superorder","Infraclass","Subclass","Class","Superclass","Subphylum","Phylum","Finest.Taxonomic.Resolution","Finest.Taxonomic.Resolution.Level","Valid","Mobility","MobileTaxa","eat.microalgae","eat.macroalgae","eat.seagrass","eat.seagrass.detritus","suspension.feeder","detritivore.deposit.feeder","carnivore.parasite.scavenger","broadcast.spawner.brooder.lays.egg.case","lecithotrophic.planktotrophic.direct.development","northern.range.limit..lat.","southern.range.limit..lat.","mesograzer.trait","Type.Final.Inc.Unknowns"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Allochrestes angusta",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Allorchestes.angusta","Gammarid",NA,"Allorchestes.angusta",NA,"Allorchestes",NA,NA,"Dogielinotidae","Talitroidea",NA,NA,"Talitridira","Talitrida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Allorchestes.angusta","Species","Include","Mobile","Crustacean",1,1,1,0,0,0,0,"brooder","direct development",54,33,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Ampithoe sectimanus",0,0,0,0,0,1,2,2,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ampithoe.sectimana","Gammarid",NA,"Ampithoe.sectimana",NA,"Ampithoe",NA,"Ampithoinae","Ampithoidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ampithoe.sectimana","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",NA,NA,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Aoroides columbiae",0,0,0,0,0,2,5,8,6,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aoroides.columbiae","Gammarid",NA,"Aoroides.columbiae",NA,"Aoroides",NA,NA,"Aoridae","Aoroidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Aoroides.columbiae","Species","Include","Mobile","Crustacean",1,0,0,1,1,1,0,"brooder","direct development",52,33,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Caprella californica",0,0,3,11,2,11,10,3,4,1,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Grandidierella japonica",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grandidierella.japonica","Gammarid",NA,"Grandidierella.japonica",NA,"Grandidierella",NA,NA,"Aoridae","Aoroidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Grandidierella.japonica","Species","Include","Mobile","Crustacean",1,0,0,1,NA,1,NA,"brooder","direct development",50,-34,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Ischyrocerus anguipes",0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ischyrocerus.anguipes","Gammarid",NA,"Ischyrocerus.anguipes",NA,"Ischyrocerus","Ischyrocerini","Ischyrocerinae","Ischyroceridae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ischyrocerus.anguipes","Species","Include","Mobile","Crustacean",1,0,0,0,1,0,0,"brooder","direct development",80,-47,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Lacuna marmorata",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lacuna.marmorata","Gastropod",NA,"Lacuna.marmorata",NA,"Lacuna",NA,"Lacuninae","Littorinidae","Littorinoidea",NA,NA,NA,NA,NA,"Littorinimorpha",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Lacuna.marmorata","Species","Include","Mobile","MobileMollusc",1,1,NA,0,0,0,0,"lays egg case",NA,57,33,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Paracerceis cordata",0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paracerceis.cordata","Isopod",NA,"Paracerceis.cordata",NA,"Paracerceis",NA,NA,"Sphaeromatidae","Sphaeromatoidea",NA,NA,NA,NA,"Sphaeromatidea","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Paracerceis.cordata","Species","Include","Mobile","Crustacean",1,NA,NA,NA,NA,NA,NA,"brooder","direct development",33,34,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Idotea resecata",0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pentidotea.resecata","Isopod",NA,"Pentidotea.resecata",NA,"Pentidotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pentidotea.resecata","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,NA,"brooder","direct development",54,18,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Pontogeneia rostrata",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pontogeneia.rostrata","Gammarid",NA,"Pontogeneia.rostrata",NA,"Pontogeneia",NA,NA,"Pontogeneiidae","Calliopioidea",NA,NA,"Hadziidira","Hadziida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pontogeneia.rostrata","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",48,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Unidentifiable caridean",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown.caridea","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caridea","Pleocyemata","Decapoda","Eucarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caridea","Infraorder","Include","Mobile","Crustacean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB","BB.A","A",1,"BB.1",4,"BB.A.1.4","Zeuxo normani",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zeuxo.normani","Tanaid",NA,"Zeuxo.normani",NA,"Zeuxo","Anatanaini","Pancolinae","Tanaididae","Tanaidoidea",NA,NA,NA,NA,"Tanaidomorpha","Tanaidacea","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Zeuxo.normani","Species","Include","Mobile","Crustacean",1,1,NA,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Allochrestes angusta",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Allorchestes.angusta","Gammarid",NA,"Allorchestes.angusta",NA,"Allorchestes",NA,NA,"Dogielinotidae","Talitroidea",NA,NA,"Talitridira","Talitrida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Allorchestes.angusta","Species","Include","Mobile","Crustacean",1,1,1,0,0,0,0,"brooder","direct development",54,33,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Ampithoe lacertosa",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ampithoe.lacertosa","Gammarid",NA,"Ampithoe.lacertosa",NA,"Ampithoe",NA,"Ampithoinae","Ampithoidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ampithoe.lacertosa","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",55,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Ampithoe sectimanus",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ampithoe.sectimana","Gammarid",NA,"Ampithoe.sectimana",NA,"Ampithoe",NA,"Ampithoinae","Ampithoidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ampithoe.sectimana","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",NA,NA,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Ampithoe valida",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ampithoe.valida","Gammarid",NA,"Ampithoe.valida",NA,"Ampithoe",NA,"Ampithoinae","Ampithoidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ampithoe.valida","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",54,10,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Aoroides columbiae",0,0,0,0,0,1,1,1,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aoroides.columbiae","Gammarid",NA,"Aoroides.columbiae",NA,"Aoroides",NA,NA,"Aoridae","Aoroidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Aoroides.columbiae","Species","Include","Mobile","Crustacean",1,0,0,1,1,1,0,"brooder","direct development",52,33,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Caprella californica",0,3,1,3,4,5,3,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Grandidierella japonica",0,0,0,0,0,1,2,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grandidierella.japonica","Gammarid",NA,"Grandidierella.japonica",NA,"Grandidierella",NA,NA,"Aoridae","Aoroidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Grandidierella.japonica","Species","Include","Mobile","Crustacean",1,0,0,1,NA,1,NA,"brooder","direct development",50,-34,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Ischyrocerus anguipes",0,0,0,0,0,1,1,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ischyrocerus.anguipes","Gammarid",NA,"Ischyrocerus.anguipes",NA,"Ischyrocerus","Ischyrocerini","Ischyrocerinae","Ischyroceridae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ischyrocerus.anguipes","Species","Include","Mobile","Crustacean",1,0,0,0,1,0,0,"brooder","direct development",80,-47,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Paracerceis cordata",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paracerceis.cordata","Isopod",NA,"Paracerceis.cordata",NA,"Paracerceis",NA,NA,"Sphaeromatidae","Sphaeromatoidea",NA,NA,NA,NA,"Sphaeromatidea","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Paracerceis.cordata","Species","Include","Mobile","Crustacean",1,NA,NA,NA,NA,NA,NA,"brooder","direct development",33,34,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Idotea resecata",2,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pentidotea.resecata","Isopod",NA,"Pentidotea.resecata",NA,"Pentidotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pentidotea.resecata","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,NA,"brooder","direct development",54,18,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Photis brevipes",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Photis.brevipes","Gammarid",NA,"Photis.brevipes",NA,"Photis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Photis.brevipes","Species","Include","Mobile","Crustacean",0,0,0,1,1,1,0,"brooder","direct development",54,32,0,"FALSE"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",5,"BB.A.1.5","Unidentifiable brachyuran",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown.brachyura","Crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brachyura","Pleocyemata","Decapoda","Eucarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Brachyura","Infraorder","Include","Mobile","Crustacean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FALSE"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Aoroides columbiae",0,0,0,0,0,2,2,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aoroides.columbiae","Gammarid",NA,"Aoroides.columbiae",NA,"Aoroides",NA,NA,"Aoridae","Aoroidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Aoroides.columbiae","Species","Include","Mobile","Crustacean",1,0,0,1,1,1,0,"brooder","direct development",52,33,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Caprella californica",0,0,0,2,5,2,9,5,4,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Erichthonius brasiliensis",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ericthonius.punctatus","Gammarid",NA,"Ericthonius.punctatus",NA,"Ericthonius","Siphonoecetini","Ischyrocerinae","Ischyroceridae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ericthonius.punctatus","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,1,"brooder","direct development",59,-34,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Ischyrocerus anguipes",0,0,0,0,0,0,4,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ischyrocerus.anguipes","Gammarid",NA,"Ischyrocerus.anguipes",NA,"Ischyrocerus","Ischyrocerini","Ischyrocerinae","Ischyroceridae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ischyrocerus.anguipes","Species","Include","Mobile","Crustacean",1,0,0,0,1,0,0,"brooder","direct development",80,-47,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Nebalia kensleyi",0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nebalia.kensleyi","Leptostraca",NA,"Nebalia.kensleyi",NA,"Nebalia",NA,NA,"Nebaliidae",NA,NA,NA,NA,NA,"Nebaliacea","Leptostraca",NA,NA,"Phyllocarida","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Nebalia.kensleyi","Species","Include","Mobile","Crustacean",NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,"FALSE"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Idotea resecata",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pentidotea.resecata","Isopod",NA,"Pentidotea.resecata",NA,"Pentidotea",NA,NA,"Idoteidae",NA,NA,NA,NA,NA,"Valvifera","Isopoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Pentidotea.resecata","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,NA,"brooder","direct development",54,18,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Photis brevipes",0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Photis.brevipes","Gammarid",NA,"Photis.brevipes",NA,"Photis",NA,NA,"Photidae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Photis.brevipes","Species","Include","Mobile","Crustacean",0,0,0,1,1,1,0,"brooder","direct development",54,32,0,"FALSE"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Platynereis bicanaliculata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Platynereis.bicanaliculata","Polychaete",NA,"Platynereis.bicanaliculata",NA,"Platynereis",NA,"Nereidinae","Nereididae",NA,NA,NA,NA,NA,"Nereidiformia","Phyllodocida",NA,NA,"Errantia","Polychaeta",NA,NA,"Annelida","Platynereis.bicanaliculata","Species","Include","Mobile","Worms",0,1,0,1,0,0,0,"broadcast spawner","planktotrophic",60,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Unidentifiable amphipod 2",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown.amphipoda","Gammarid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Amphipoda","Order","Include","Mobile","Crustacean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mesograzer"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Unidentifiable amphipod 3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown.amphipoda","Gammarid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Amphipoda","Order","Include","Mobile","Crustacean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mesograzer"
"BB","BB.A","A",1,"BB.1",6,"BB.A.1.6","Zeuxo normani",0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zeuxo.normani","Tanaid",NA,"Zeuxo.normani",NA,"Zeuxo","Anatanaini","Pancolinae","Tanaididae","Tanaidoidea",NA,NA,NA,NA,"Tanaidomorpha","Tanaidacea","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Zeuxo.normani","Species","Include","Mobile","Crustacean",1,1,NA,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",7,"BB.A.1.7","Alia carinata",0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alia.carinata","Gastropod",NA,"Alia.carinata",NA,"Alia",NA,NA,"Columbellidae","Buccinoidea",NA,NA,NA,NA,NA,"Neogastropoda",NA,NA,"Caenogastropoda","Gastropoda",NA,NA,"Mollusca","Alia.carinata","Species","Include","Mobile","MobileMollusc",0,0,0,0,0,0,1,"broadcast spawner","lecithotrophic",52,32,0,"Mesograzer"
"BB","BB.A","A",1,"BB.1",7,"BB.A.1.7","Ampithoe lacertosa",0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ampithoe.lacertosa","Gammarid",NA,"Ampithoe.lacertosa",NA,"Ampithoe",NA,"Ampithoinae","Ampithoidae","Corophioidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ampithoe.lacertosa","Species","Include","Mobile","Crustacean",1,1,1,1,0,1,0,"brooder","direct development",55,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",7,"BB.A.1.7","Aoroides columbiae",0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aoroides.columbiae","Gammarid",NA,"Aoroides.columbiae",NA,"Aoroides",NA,NA,"Aoridae","Aoroidea",NA,NA,"Corophiidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Aoroides.columbiae","Species","Include","Mobile","Crustacean",1,0,0,1,1,1,0,"brooder","direct development",52,33,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",7,"BB.A.1.7","Caprella californica",0,0,0,1,4,2,1,5,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caprella.californica","Caprellid",NA,"Caprella.californica",NA,"Caprella",NA,"Caprellinae","Caprellidae","Caprelloidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Caprella.californica","Species","Include","Mobile","Crustacean",1,0,0,0,0,0,0,"brooder","direct development",53,32,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",7,"BB.A.1.7","Ischyrocerus anguipes",0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ischyrocerus.anguipes","Gammarid",NA,"Ischyrocerus.anguipes",NA,"Ischyrocerus","Ischyrocerini","Ischyrocerinae","Ischyroceridae","Photoidea",NA,NA,"Caprellidira","Corophiida","Senticaudata","Amphipoda","Peracarida",NA,"Eumalacostraca","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Ischyrocerus.anguipes","Species","Include","Mobile","Crustacean",1,0,0,0,1,0,0,"brooder","direct development",80,-47,1,"Mesograzer"
"BB","BB.A","A",1,"BB.1",7,"BB.A.1.7","Nebalia kensleyi",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nebalia.kensleyi","Leptostraca",NA,"Nebalia.kensleyi",NA,"Nebalia",NA,NA,"Nebaliidae",NA,NA,NA,NA,NA,"Nebaliacea","Leptostraca",NA,NA,"Phyllocarida","Malacostraca","Multicrustacea","Crustacea","Arthropoda","Nebalia.kensleyi","Species","Include","Mobile","Crustacean",NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,"FALSE"
